time_s,T_core_C,T_skin_C,T_layer1_C,T_pcm_C,T_layer3_C,skin_blood_flow_eq_L_m2_h,skin_blood_flow_actual_L_m2_h,d_skin_blood_flow_dt_L_m2_h_s,tau_blood_flow_s,alpha_skin,d_alpha_skin_dt_1_s,C_core_J_K,C_skin_J_K,q_cs_W_m2,q_res_lat_W_m2,q_res_sens_W_m2,q_res_total_W_m2,q_s1_W_m2,q_12_W_m2,q_23_W_m2,q_3inf_W_m2,h_in_W_m2K,h_nat_W_m2K,h_forced_W_m2K,h_out_W_m2K,wind_speed_m_s,metabolic_rate_W_m2,c_eff_pcm_J_kgK,pcm_phase_fraction,pcm_latent_released_J,dm_core_to_skin_kg_s,enthalpy_mass_transfer_W,energy_balance_residual_J
22710,28.5034298623,12.0214126801,-29.3991693388,-30.7767111357,-31.7809223574,0.532126339708,0.534296854792,-1.25463299663e-05,173,0.707285961736,7.4570269865e-06,61294.3196124,148105.680388,97.2667659238,9.4116,9.6348,19.0464,162.340033273,162.438454663,162.503371696,162.557019079,4,4.02979290437,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.00044742161919,44.5081470878,-1.89364207163
22715,28.5002880311,12.0186522389,-29.3997321786,-30.7772008626,-31.7813587732,0.532064311842,0.534234133168,-1.2542319803e-05,173,0.707323243,7.4554787342e-06,61286.5129157,148113.487084,97.2633129361,9.4116,9.6348,19.0464,162.331420195,162.429833259,162.494744798,162.548387641,4,4.02973940991,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000447328724052,44.4940012054,-1.89364207163
22720,28.4971462651,12.0158920305,-29.4002949708,-30.7776905481,-31.7817951522,0.532002303665,0.53417143159,-1.25383117093e-05,173,0.707360516525,7.45393105157e-06,61278.7078398,148121.29216,97.2598593998,9.4116,9.6348,19.0464,162.322807844,162.421212583,162.48611863,162.539756933,4,4.02968591784,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000447235863094,44.4798608615,-1.89364207163
22725,28.4940045646,12.0131320549,-29.4008577154,-30.7781801922,-31.7822314942,0.531940315165,0.534108750048,-1.25343056836e-05,173,0.707397782312,7.45238393819e-06,61270.9043839,148129.095616,97.2564053163,9.4116,9.6348,19.0464,162.314196218,162.412592635,162.47749319,162.531126955,4,4.02963242817,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000447143036291,44.4657260527,-1.89364207257
22730,28.4908629297,12.0103723118,-29.4014204125,-30.7786697948,-31.7826677993,0.531878346332,0.53404608853,-1.25303017241e-05,173,0.707435040365,7.45083739363e-06,61263.1025476,148136.897452,97.2529506866,9.4116,9.6348,19.0464,162.305585317,162.403973414,162.46886848,162.522497707,4,4.0295789409,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000447050243618,44.4515967755,-1.89364207443
22735,28.4877213606,12.0076128014,-29.4019830619,-30.7791593561,-31.7831040675,0.531816397157,0.533983447027,-1.25262998291e-05,173,0.707472290687,7.44929141749e-06,61255.3023302,148144.69767,97.249495512,9.4116,9.6348,19.0464,162.296975142,162.39535492,162.460244498,162.513869189,4,4.02952545602,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000446957485049,44.4374730265,-1.8936420735
22740,28.4845798575,12.0048535235,-29.4025456638,-30.7796488759,-31.7835402988,0.531754467629,0.533920825528,-1.25222999971e-05,173,0.70750953328,7.44774600933e-06,61247.5037312,148152.496269,97.2460397936,9.4116,9.6348,19.0464,162.288365691,162.386737153,162.451621244,162.505241401,4,4.02947197353,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.00044686476056,44.4233548022,-1.89364207163
22745,28.4814384205,12.0020944781,-29.4031082181,-30.7801383544,-31.7839764932,0.531692557739,0.533858224024,-1.25183022264e-05,173,0.707546768148,7.44620116874e-06,61239.7067499,148160.29325,97.2425835327,9.4116,9.6348,19.0464,162.279756965,162.378120114,162.442998719,162.496614343,4,4.02941849343,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000446772070124,44.4092420994,-1.89364207257
22750,28.4782970499,11.9993356651,-29.4036707249,-30.7806277915,-31.7844126507,0.531630667476,0.533795642503,-1.25143065153e-05,173,0.707583995293,7.44465689529e-06,61231.9113857,148168.088614,97.2391267304,9.4116,9.6348,19.0464,162.271148964,162.369503801,162.434376923,162.487988013,4,4.02936501573,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000446679413717,44.3951349145,-1.89364207163
22755,28.4751557458,11.9965770844,-29.4042331842,-30.7811171872,-31.7848487714,0.53156879683,0.533733080955,-1.25103128621e-05,173,0.707621214718,7.44311318857e-06,61224.1176381,148175.882362,97.2356693879,9.4116,9.6348,19.0464,162.262541687,162.360888214,162.425755854,162.479362413,4,4.02931154042,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000446586791314,44.381033244,-1.8936420707
22760,28.4720145083,11.993818736,-29.4047955959,-30.7816065415,-31.7852848552,0.531506945792,0.533670539371,-1.25063212652e-05,173,0.707658426425,7.44157004816e-06,61216.3255065,148183.674493,97.2322115064,9.4116,9.6348,19.0464,162.253935134,162.352273354,162.417135513,162.470737542,4,4.0292580675,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.00044649420289,44.3669370847,-1.89364207257
22765,28.4688733377,11.9910606199,-29.4053579602,-30.7820958545,-31.7857209022,0.531445114351,0.533608017739,-1.25023317229e-05,173,0.707695630419,7.44002747364e-06,61208.5349903,148191.46501,97.2287530871,9.4116,9.6348,19.0464,162.245329305,162.34365922,162.408515899,162.4621134,4,4.02920459697,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000446401648418,44.3528464332,-1.89364207257
22770,28.4657322341,11.9883027359,-29.4059202769,-30.7825851262,-31.7861569123,0.531383302498,0.53354551605,-1.24983442337e-05,173,0.707732826701,7.43848546459e-06,61200.7460888,148199.253911,97.2252941311,9.4116,9.6348,19.0464,162.2367242,162.335045812,162.399897013,162.453489986,4,4.02915112883,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000446309127875,44.3387612858,-1.89364207163
22775,28.4625911977,11.9855450841,-29.4064825462,-30.7830743566,-31.7865928856,0.531321510222,0.533483034293,-1.24943587957e-05,173,0.707770015275,7.43694402059e-06,61192.9588015,148207.041199,97.2218346396,9.4116,9.6348,19.0464,162.228119819,162.32643313,162.391278855,162.444867301,4,4.02909766307,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000446216641236,44.3246816394,-1.89364207163
22780,28.4594502287,11.9827876643,-29.407044768,-30.7835635456,-31.7870288221,0.531259737513,0.533420572459,-1.24903754075e-05,173,0.707807196142,7.43540314123e-06,61185.1731278,148214.826872,97.2183746138,9.4116,9.6348,19.0464,162.219516161,162.317821174,162.382661423,162.436245344,4,4.0290441997,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000446124188474,44.3106074905,-1.89364207257
22785,28.4563093272,11.9800304765,-29.4076069424,-30.7840526934,-31.7874647218,0.531197984362,0.533358130536,-1.24863940673e-05,173,0.707844369307,7.43386282609e-06,61177.3890671,148222.610933,97.2149140549,9.4116,9.6348,19.0464,162.210913227,162.309209943,162.374044718,162.427624115,4,4.02899073872,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000446031769566,44.2965388357,-1.89364207163
22790,28.4531684933,11.9772735207,-29.4081690693,-30.7845417998,-31.7879005846,0.531136250759,0.533295708515,-1.24824147735e-05,173,0.707881534771,7.43232307476e-06,61169.6066189,148230.393381,97.211452964,9.4116,9.6348,19.0464,162.202311016,162.300599437,162.36542874,162.419003614,4,4.02893728013,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000445939384485,44.2824756716,-1.89364207163
22795,28.4500277274,11.9745167967,-29.4087311488,-30.785030865,-31.7883364107,0.531074536693,0.533233306385,-1.24784375245e-05,173,0.707918692539,7.43078388681e-06,61161.8257824,148238.174218,97.2079913424,9.4116,9.6348,19.0464,162.193709527,162.291989656,162.356813488,162.41038384,4,4.02888382392,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000445847033208,44.2684179948,-1.89364207163
22800,28.4468870295,11.9717603046,-29.4092931809,-30.7855198889,-31.7887722,0.531012842155,0.533170924136,-1.24744623186e-05,173,0.707955842611,7.42924526183e-06,61154.0465572,148245.953443,97.2045291912,9.4116,9.6348,19.0464,162.185108761,162.283380601,162.348198963,162.401764794,4,4.02883037009,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.00044575471571,44.2543658019,-1.8936420735
22805,28.4437463999,11.9690040442,-29.4098551655,-30.7860088715,-31.7892079525,0.530951167134,0.533108561758,-1.24704891542e-05,173,0.707992984992,7.4277071994e-06,61146.2689426,148253.731057,97.2010665115,9.4116,9.6348,19.0464,162.176508718,162.274772269,162.339585163,162.393146475,4,4.02877691864,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000445662431964,44.2403190896,-1.89364207257
22810,28.4406058386,11.9662480155,-29.4104171028,-30.7864978129,-31.7896436683,0.530889511622,0.533046219241,-1.24665180296e-05,173,0.708030119684,7.42616969912e-06,61138.4929381,148261.507062,97.1976033046,9.4116,9.6348,19.0464,162.167909397,162.266164663,162.33097209,162.384528884,4,4.02872346958,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000445570181947,44.2262778545,-1.8936420735
22815,28.4374653459,11.9634922185,-29.4109789927,-30.7869867131,-31.7900793473,0.530827875607,0.532983896574,-1.24625489432e-05,173,0.70806724669,7.42463276057e-06,61130.7185431,148269.281457,97.1941395716,9.4116,9.6348,19.0464,162.159310799,162.257557781,162.322359742,162.375912019,4,4.0286700229,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000445477965634,44.2122420931,-1.89364207257
22820,28.4343249219,11.960736653,-29.4115408352,-30.787475572,-31.7905149896,0.530766259081,0.532921593748,-1.24585818934e-05,173,0.708104366013,7.42309638333e-06,61122.9457569,148277.054243,97.1906753137,9.4116,9.6348,19.0464,162.150712922,162.248951622,162.31374812,162.367295881,4,4.0286165786,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000445385783,44.1982118022,-1.89364207443
22825,28.4311845668,11.9579813191,-29.4121026304,-30.7879643898,-31.7909505951,0.530704662032,0.532859310752,-1.24546168785e-05,173,0.708141477655,7.42156056699e-06,61115.1745791,148284.825421,97.187210532,9.4116,9.6348,19.0464,162.142115768,162.240346188,162.305137223,162.358680469,4,4.02856313668,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000445293634019,44.1841869784,-1.89364207443
22830,28.4280442808,11.9552262167,-29.4126643782,-30.7884531663,-31.7913861639,0.530643084452,0.532797047576,-1.2450653897e-05,173,0.708178581619,7.42002531114e-06,61107.4050089,148292.594991,97.1837452278,9.4116,9.6348,19.0464,162.133519335,162.231741478,162.296527051,162.350065784,4,4.02850969714,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000445201518668,44.1701676182,-1.89364207443
22835,28.424904064,11.9524713456,-29.4132260787,-30.7889419016,-31.791821696,0.53058152633,0.53273480421,-1.24466929471e-05,173,0.708215677909,7.41849061536e-06,61099.6370459,148300.362954,97.1802794021,9.4116,9.6348,19.0464,162.124923623,162.223137491,162.287917605,162.341451825,4,4.02845625997,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000445109436922,44.1561537183,-1.89364207536
22840,28.4217639167,11.9497167059,-29.4137877319,-30.7894305957,-31.7922571914,0.530519987656,0.532672580643,-1.24427340273e-05,173,0.708252766526,7.41695647925e-06,61091.8706894,148308.129311,97.1768130562,9.4116,9.6348,19.0464,162.116328633,162.214534227,162.279308883,162.332838591,4,4.02840282519,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000445017388755,44.1421452754,-1.89364207536
22845,28.418623839,11.9469622976,-29.4143493378,-30.7899192487,-31.7926926501,0.530458468422,0.532610376866,-1.24387771359e-05,173,0.708289847475,7.41542290238e-06,61084.1059388,148315.894061,97.1733461911,9.4116,9.6348,19.0464,162.107734363,162.205931687,162.270700886,162.324226084,4,4.02834939278,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000444925374143,44.1281422862,-1.89364207536
22850,28.415483831,11.9442081204,-29.4149108964,-30.7904078605,-31.7931280721,0.530396968615,0.532548192868,-1.24348222713e-05,173,0.708326920756,7.41388988436e-06,61076.3427936,148323.657206,97.1698788082,9.4116,9.6348,19.0464,162.099140815,162.19732987,162.262093613,162.315614302,4,4.02829596274,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000444833393061,44.1141447471,-1.89364207536
22855,28.4123438929,11.9414541744,-29.4154724077,-30.7908964311,-31.7935634574,0.530335488228,0.53248602864,-1.24308694319e-05,173,0.708363986374,7.41235742476e-06,61068.5812532,148331.418747,97.1664109085,9.4116,9.6348,19.0464,162.090547987,162.188728776,162.253487064,162.307003246,4,4.02824253508,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000444741445486,44.100152655,-1.89364207629
22860,28.4092040249,11.9387004596,-29.4160338717,-30.7913849606,-31.7939988061,0.53027402725,0.532423884171,-1.24269186161e-05,173,0.708401044332,7.41082552319e-06,61060.821317,148339.178683,97.1629424932,9.4116,9.6348,19.0464,162.08195588,162.180128404,162.24488124,162.298392915,4,4.0281891098,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000444649531391,44.0861660065,-1.89364207536
22865,28.4060642272,11.9359469758,-29.4165952885,-30.791873449,-31.7944341181,0.530212585671,0.53236175945,-1.24229698222e-05,173,0.708438094631,7.40929417922e-06,61053.0629844,148346.937016,97.1594735634,9.4116,9.6348,19.0464,162.073364494,162.171528755,162.236276139,162.289783309,4,4.02813568688,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000444557650753,44.0721847982,-1.89364207536
22870,28.4029244999,11.933193723,-29.417156658,-30.7923618962,-31.7948693934,0.530151163482,0.532299654469,-1.24190230487e-05,173,0.708475137274,7.40776339245e-06,61045.3062548,148354.693745,97.1560041203,9.4116,9.6348,19.0464,162.064773827,162.162929828,162.227671763,162.281174427,4,4.02808226634,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000444465803547,44.0582090267,-1.89364207629
22875,28.3997848433,11.9304407012,-29.4177179803,-30.7928503024,-31.7953046322,0.530089760672,0.532237569217,-1.24150782939e-05,173,0.708512172265,7.40623316247e-06,61037.5511276,148362.448872,97.1525341652,9.4116,9.6348,19.0464,162.056183881,162.154331623,162.219068109,162.272566271,4,4.02802884817,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000444373989748,44.0442386888,-1.89364207629
22880,28.3966452574,11.9276879102,-29.4182792553,-30.7933386674,-31.7957398342,0.530028377232,0.532175503683,-1.24111355562e-05,173,0.708549199607,7.40470348887e-06,61029.7976023,148370.202398,97.149063699,9.4116,9.6348,19.0464,162.047594654,162.14573414,162.210465179,162.263958838,4,4.02797543237,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000444282209332,44.0302737811,-1.89364207629
22885,28.3935057425,11.9249353501,-29.4188404832,-30.7938269913,-31.7961749997,0.529967013151,0.532113457858,-1.2407194834e-05,173,0.708586219301,7.40317437125e-06,61022.0456783,148377.954322,97.145592723,9.4116,9.6348,19.0464,162.039006148,162.137137379,162.201862972,162.255352131,4,4.02792201895,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000444190462275,44.0163143003,-1.89364207629
22890,28.3903662986,11.9221830207,-29.4194016638,-30.7943152742,-31.7966101286,0.529905668421,0.532051431731,-1.24032561256e-05,173,0.708623231351,7.40164580918e-06,61014.295355,148385.704645,97.1421212384,9.4116,9.6348,19.0464,162.03041836,162.12854134,162.193261488,162.246746147,4,4.02786860789,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000444098748551,44.002360243,-1.89364207629
22895,28.3872269261,11.9194309221,-29.4199627973,-30.794803516,-31.7970452208,0.529844343032,0.531989425293,-1.23993194296e-05,173,0.70866023576,7.40011780228e-06,61006.5466318,148393.453368,97.1386492462,9.4116,9.6348,19.0464,162.021831292,162.119946022,162.184660727,162.238140887,4,4.0278151992,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000444007068137,43.988411606,-1.89364207629
22900,28.384087625,11.9166790541,-29.4205238836,-30.7952917167,-31.7974802765,0.529783036973,0.531927438534,-1.23953847442e-05,173,0.70869723253,7.39859035013e-06,60998.7995081,148401.200492,97.1351767477,9.4116,9.6348,19.0464,162.013244943,162.111351425,162.176060689,162.229536351,4,4.02776179287,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000443915421008,43.9744683859,-1.89364207536
22905,28.3809483956,11.9139274168,-29.4210849227,-30.7957798764,-31.7979152955,0.529721750235,0.531865471442,-1.2391452068e-05,173,0.708734221665,7.39706345232e-06,60991.0539834,148408.946017,97.131703744,9.4116,9.6348,19.0464,162.004659313,162.102757549,162.167461372,162.220932538,4,4.02770838892,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000443823807139,43.9605305793,-1.89364207629
22910,28.3778092379,11.9111760099,-29.4216459147,-30.7962679951,-31.798350278,0.529660482807,0.531803524009,-1.23875213991e-05,173,0.708771203166,7.39553710845e-06,60983.3100571,148416.689943,97.1282302362,9.4116,9.6348,19.0464,161.996074402,162.094164394,162.158862779,162.212329449,4,4.02765498732,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000443732226507,43.9465981831,-1.89364207536
22915,28.3746701522,11.9084248336,-29.4222068595,-30.7967560727,-31.7987852239,0.529599234682,0.531741596225,-1.23835927362e-05,173,0.708808177037,7.39401131812e-06,60975.5677285,148424.432271,97.1247562255,9.4116,9.6348,19.0464,161.987490209,162.08557196,162.150264907,162.203727083,4,4.0276015881,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000443640679087,43.9326711938,-1.89364207443
22920,28.3715311386,11.9056738877,-29.4227677572,-30.7972441093,-31.7992201333,0.529538005847,0.531679688079,-1.23796660775e-05,173,0.70884514328,7.3924860809e-06,60967.8269972,148432.173003,97.121281713,9.4116,9.6348,19.0464,161.978906735,162.076980246,162.141667757,162.19512544,4,4.02754819124,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000443549164854,43.9187496081,-1.89364207629
22925,28.3683921973,11.9029231721,-29.4233286078,-30.7977321049,-31.7996550061,0.529476796295,0.531617799561,-1.23757414215e-05,173,0.708882101898,7.39096139642e-06,60960.0878625,148439.912138,97.1178066999,9.4116,9.6348,19.0464,161.970323979,162.068389253,162.133071328,162.18652452,4,4.02749479674,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000443457683785,43.9048334228,-1.89364207536
22930,28.3652533285,11.9001726869,-29.4238894113,-30.7982200595,-31.8000898424,0.529415606015,0.531555930661,-1.23718187666e-05,173,0.708919052895,7.38943726424e-06,60952.3503238,148447.649676,97.1143311873,9.4116,9.6348,19.0464,161.961741941,162.05979898,162.124475622,162.177924323,4,4.0274414046,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000443366235855,43.8909226346,-1.89364207536
22935,28.3621145323,11.8974224319,-29.4244501677,-30.7987079731,-31.8005246422,0.529354434997,0.53149408137,-1.23678981111e-05,173,0.708955996272,7.38791368399e-06,60944.6143806,148455.385619,97.1108551764,9.4116,9.6348,19.0464,161.953160621,162.051209426,162.115880636,162.169324848,4,4.02738801483,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000443274821039,43.8770172402,-1.89364207443
22940,28.3589758089,11.8946724072,-29.425010877,-30.7991958458,-31.8009594054,0.529293283231,0.531432251677,-1.23639794536e-05,173,0.708992932033,7.38639065524e-06,60936.8800324,148463.119968,97.1073786684,9.4116,9.6348,19.0464,161.944580019,162.042620593,162.107286372,162.160726095,4,4.02733462742,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000443183439314,43.8631172361,-1.8936420735
