case_id,parameter,scenario,parameter_value,time_s,T_core_C,T_skin_C,T_layer1_C,T_pcm_C,T_layer3_C,skin_blood_flow_eq_L_m2_h,skin_blood_flow_actual_L_m2_h,d_skin_blood_flow_dt_L_m2_h_s,tau_blood_flow_s,alpha_skin,d_alpha_skin_dt_1_s,C_core_J_K,C_skin_J_K,q_cs_W_m2,q_res_lat_W_m2,q_res_sens_W_m2,q_res_total_W_m2,q_s1_W_m2,q_12_W_m2,q_23_W_m2,q_3inf_W_m2,h_in_W_m2K,h_nat_W_m2K,h_forced_W_m2K,h_out_W_m2K,wind_speed_m_s,metabolic_rate_W_m2,c_eff_pcm_J_kgK,pcm_phase_fraction,pcm_latent_released_J,dm_core_to_skin_kg_s,enthalpy_mass_transfer_W,energy_balance_residual_J
metabolic_rate_plus10,metabolic_rate,plus10,102.3,20460,31.4245975393,13.9125612243,-29.0144307596,-30.4420198079,-31.4826898703,0.578314878115,0.580813771426,-1.4444470006e-05,173,0.680740976681,7.91399428739e-06,66852.839483,142547.160517,104.292694393,10.35276,10.59828,20.95104,168.244118438,168.339980258,168.403210726,168.455464889,4,4.06586142131,20.9578147716,20.9578147716,3,102.3,2400,1,55802.4905786,0.000474839657243,52.0765414848,-2.48469082592
metabolic_rate_plus10,metabolic_rate,plus10,102.3,20490,31.4075865387,13.8964380415,-29.0177191249,-30.4448810904,-31.4852397042,0.577887228883,0.580380891156,-1.44142327919e-05,173,0.680978235926,7.90329357462e-06,66803.1573971,142596.842603,104.278591198,10.35276,10.59828,20.95104,168.193814831,168.289619048,168.352811502,168.405034244,4,4.06555708711,20.9578147716,20.9578147716,3,102.3,2400,1,55802.4905786,0.000474197614477,51.9779751198,-2.48469082871
metabolic_rate_plus10,metabolic_rate,plus10,102.3,20520,31.390573377,13.880324484,-29.0210055162,-30.4477406543,-31.4877880061,0.577460466392,0.579948916375,-1.43841039504e-05,173,0.681215174587,7.89262197512e-06,66753.5424415,142646.457558,104.264437155,10.35276,10.59828,20.95104,168.143541211,168.239287967,168.3024425,168.354633896,4,4.06525286745,20.9578147716,20.9578147716,3,102.3,2400,1,55802.4905786,0.000473557318507,51.8796727843,-2.48469083058
metabolic_rate_plus10,metabolic_rate,plus10,102.3,20550,31.3735581057,13.8642205287,-29.0242899381,-30.4505985038,-31.49033478,0.577034587503,0.579517843841,-1.43540828815e-05,173,0.681451793534,7.8819793404e-06,66703.9944339,142696.005566,104.250232656,10.35276,10.59828,20.95104,168.093297507,168.188986941,168.252103644,168.304263772,4,4.06494876196,20.9578147716,20.9578147716,3,102.3,2400,1,55802.4905786,0.000472918760424,51.7816332909,-2.48469082965
metabolic_rate_plus10,metabolic_rate,plus10,102.3,20580,31.3565407761,13.8481261528,-29.0275723955,-30.453454643,-31.4928800294,0.576609589095,0.57908767033,-1.43241689896e-05,173,0.681688093635,7.87136552289e-06,66654.5131928,142745.486807,104.235978093,10.35276,10.59828,20.95104,168.043083647,168.138715898,168.201794863,168.253923798,4,4.0646447703,20.9578147716,20.9578147716,3,102.3,2400,1,55802.4905786,0.000472281931374,51.6838554599,-2.48469083011
metabolic_rate_plus10,metabolic_rate,plus10,102.3,20610,31.3395214394,13.8320413333,-29.030852893,-30.4563090761,-31.495423758,0.576185468065,0.578658392636,-1.42943616832e-05,173,0.681924075752,7.86078037603e-06,66605.0985375,142794.901463,104.221673856,10.35276,10.59828,20.95104,167.992899561,168.088474766,168.151516084,168.203613901,4,4.06434089211,20.9578147716,20.9578147716,3,102.3,2400,1,55802.4905786,0.000471646822562,51.5863381192,-2.48469083104
metabolic_rate_plus10,metabolic_rate,plus10,102.3,20640,31.3225001463,13.8159660476,-29.0341314355,-30.4591618071,-31.4979659696,0.575762221324,0.578230007569,-1.42646603754e-05,173,0.682159740743,7.8502237542e-06,66555.7502884,142844.249712,104.207320331,10.35276,10.59828,20.95104,167.942745179,168.038263473,168.101267236,168.153334009,4,4.06403712704,20.9578147716,20.9578147716,3,102.3,2400,1,55802.4905786,0.000471013425252,51.4890801039,-2.48469082871
metabolic_rate_plus10,metabolic_rate,plus10,102.3,20670,31.3054769474,13.799900273,-29.0374080275,-30.4620128402,-31.5005066677,0.575339845804,0.577802511959,-1.4235064483e-05,173,0.682395089461,7.8396955127e-06,66506.4682668,142893.531733,104.192917903,10.35276,10.59828,20.95104,167.892620429,167.98808195,168.051048246,168.10308405,4,4.06373347474,20.9578147716,20.9578147716,3,102.3,2400,1,55802.4905786,0.000470381730762,51.3920802567,-2.48469082685
metabolic_rate_plus10,metabolic_rate,plus10,102.3,20700,31.2884518933,13.7838439873,-29.0406826738,-30.4648621793,-31.503045856,0.574918338449,0.577375902652,-1.42055734275e-05,173,0.682630122756,7.8291955078e-06,66457.2522948,142942.747705,104.178466957,10.35276,10.59828,20.95104,167.842525243,167.937930126,168.000859044,168.052863953,4,4.06342993486,20.9578147716,20.9578147716,3,102.3,2400,1,55802.4905786,0.000469751730468,51.2953374277,-2.48469082918
metabolic_rate_plus10,metabolic_rate,plus10,102.3,20730,31.2714250341,13.7677971682,-29.0439553789,-30.4677098285,-31.505583538,0.574497696223,0.576950176511,-1.41761866342e-05,173,0.682864841473,7.81872359671e-06,66408.1021956,142991.897804,104.163967872,10.35276,10.59828,20.95104,167.792459551,167.88780793,167.950699559,168.002673647,4,4.06312650707,20.9578147716,20.9578147716,3,102.3,2400,1,55802.4905786,0.000469123415802,51.1988504742,-2.48469082685
metabolic_rate_plus10,metabolic_rate,plus10,102.3,20760,31.2543964198,13.7517597934,-29.0472261475,-30.4705557919,-31.5081197174,0.574077916106,0.576525330417,-1.41469035325e-05,173,0.683099246452,7.80827963753e-06,66359.017793,143040.982207,104.14942103,10.35276,10.59828,20.95104,167.742423284,167.837715293,167.900569722,167.95251306,4,4.06282319101,20.9578147716,20.9578147716,3,102.3,2400,1,55802.4905786,0.000468496778252,51.1026182607,-2.48469082871
metabolic_rate_plus10,metabolic_rate,plus10,102.3,20790,31.2373661002,13.7357318411,-29.0504949841,-30.4734000734,-31.5106543976,0.573658995093,0.576101361268,-1.41177235561e-05,173,0.683333338529,7.7978634893e-06,66309.998912,143090.001088,104.134826806,10.35276,10.59828,20.95104,167.692416375,167.787652146,167.850469462,167.902382124,4,4.06251998636,20.9578147716,20.9578147716,3,102.3,2400,1,55802.4905786,0.000467871809358,51.0066396591,-2.48469082965
metabolic_rate_plus10,metabolic_rate,plus10,102.3,20820,31.2203341248,13.7197132893,-29.0537618932,-30.4762426768,-31.5131875822,0.573240930195,0.575678265978,-1.40886461425e-05,173,0.683567118538,7.787475012e-06,66261.0453782,143138.954622,104.120185578,10.35276,10.59828,20.95104,167.642438756,167.73761842,167.80039871,167.852280767,4,4.06221689277,20.9578147716,20.9578147716,3,102.3,2400,1,55802.4905786,0.00046724850072,50.9109135482,-2.48469082871
metabolic_rate_plus10,metabolic_rate,plus10,102.3,20850,31.2033005432,13.7037041164,-29.0570268793,-30.4790836063,-31.5157192747,0.572823718442,0.575256041479,-1.40596707333e-05,173,0.683800587305,7.77711406647e-06,66212.1570183,143187.842982,104.105497718,10.35276,10.59828,20.95104,167.592490358,167.687614047,167.750357397,167.802208921,4,4.06191390991,20.9578147716,20.9578147716,3,102.3,2400,1,55802.4905786,0.000466626843988,50.8154388141,-2.48469082871
metabolic_rate_plus10,metabolic_rate,plus10,102.3,20880,31.1862654043,13.6877043008,-29.060289947,-30.4819228656,-31.5182494786,0.572407356878,0.57483468472,-1.40307967742e-05,173,0.684033745656,7.76678051447e-06,66163.3336597,143236.66634,104.090763598,10.35276,10.59828,20.95104,167.542571115,167.637638959,167.700345456,167.752166518,4,4.06161103745,20.9578147716,20.9578147716,3,102.3,2400,1,55802.4905786,0.000466006830868,50.7202143498,-2.48469082965
metabolic_rate_plus10,metabolic_rate,plus10,102.3,20910,31.1692287571,13.671713821,-29.0635511007,-30.4847604587,-31.5207781973,0.571991842561,0.574414192664,-1.40020237145e-05,173,0.684266594409,7.75647421867e-06,66114.5751308,143285.424869,104.075983588,10.35276,10.59828,20.95104,167.492680961,167.587693089,167.650362817,167.702153488,4,4.06130827506,20.9578147716,20.9578147716,3,102.3,2400,1,55802.4905786,0.00046538845312,50.6252390553,-2.48469082965
metabolic_rate_plus10,metabolic_rate,plus10,102.3,20940,31.1521906505,13.6557326557,-29.0668103447,-30.4875963894,-31.5233054343,0.571577172569,0.573994562293,-1.39733510077e-05,173,0.68449913438,7.74619504261e-06,66065.8812608,143334.118739,104.061158056,10.35276,10.59828,20.95104,167.442819829,167.537776369,167.600409414,167.652169764,4,4.06100562241,20.9578147716,20.9578147716,3,102.3,2400,1,55802.4905786,0.000464771702556,50.5305118376,-2.48469082965
metabolic_rate_plus10,metabolic_rate,plus10,102.3,20970,31.1351511329,13.6397607838,-29.0700676835,-30.4904306615,-31.5258311929,0.571163343992,0.573575790605,-1.39447781111e-05,173,0.684731366381,7.7359428507e-06,66017.2518798,143382.74812,104.046287368,10.35276,10.59828,20.95104,167.392987653,167.487888733,167.55048518,167.602215278,4,4.06070307917,20.9578147716,20.9578147716,3,102.3,2400,1,55802.4905786,0.000464156571042,50.4360316106,-2.48469082825
metabolic_rate_plus10,metabolic_rate,plus10,102.3,21000,31.1181102526,13.6237981841,-29.0733231215,-30.4932632789,-31.5283554767,0.570750353938,0.573157874614,-1.39163044857e-05,173,0.684963291219,7.72571750826e-06,65968.6868186,143431.313181,104.031371888,10.35276,10.59828,20.95104,167.343184368,167.438030115,167.500590047,167.552289963,4,4.06040064503,20.9578147716,20.9578147716,3,102.3,2400,1,55802.4905786,0.000463543050495,50.341797295,-2.48469082685
metabolic_rate_plus10,metabolic_rate,plus10,102.3,21030,31.1010680578,13.6078448359,-29.076576663,-30.4960942452,-31.5308782889,0.570338199529,0.572740811349,-1.38879295964e-05,173,0.685194909699,7.71551888144e-06,65920.1859091,143479.814091,104.016411979,10.35276,10.59828,20.95104,167.293409909,167.38820045,167.450723949,167.502393752,4,4.06009831966,20.9578147716,20.9578147716,3,102.3,2400,1,55802.4905786,0.000462931132886,50.2478078182,-2.48469082732
metabolic_rate_plus10,metabolic_rate,plus10,102.3,21060,31.0840245964,13.5919007182,-29.0798283123,-30.4989235644,-31.5333996329,0.569926877902,0.572324597856,-1.3859652912e-05,173,0.685426222618,7.70534683727e-06,65871.7489837,143528.251016,104.001408001,10.35276,10.59828,20.95104,167.243664212,167.338399671,167.400886821,167.45252658,4,4.05979610273,20.9578147716,20.9578147716,3,102.3,2400,1,55802.4905786,0.000462320810236,50.1540621145,-2.48469082871
metabolic_rate_plus10,metabolic_rate,plus10,102.3,21090,31.0669799161,13.5759658105,-29.0830780737,-30.5017512401,-31.535919512,0.569516386212,0.571909231197,-1.38314739048e-05,173,0.685657230773,7.69520124365e-06,65823.375876,143576.624124,103.986360313,10.35276,10.59828,20.95104,167.193947212,167.288627714,167.351078598,167.402688379,4,4.05949399395,20.9578147716,20.9578147716,3,102.3,2400,1,55802.4905786,0.000461712074619,50.0605591247,-2.48469082639
metabolic_rate_plus10,metabolic_rate,plus10,102.3,21120,31.0499340644,13.5600400923,-29.0863259514,-30.504577276,-31.5384379296,0.569106721625,0.57149470845,-1.38033920509e-05,173,0.685887934956,7.68508196931e-06,65775.0664202,143624.93358,103.971269272,10.35276,10.59828,20.95104,167.144258846,167.238884514,167.301299213,167.352879085,4,4.05919199298,20.9578147716,20.9578147716,3,102.3,2400,1,55802.4905786,0.000461104918159,49.9672977965,-2.48469082778
metabolic_rate_plus10,metabolic_rate,plus10,102.3,21150,31.0328870886,13.544123543,-29.0895719498,-30.5074016758,-31.5409548889,0.568697881326,0.571081026708,-1.37754068303e-05,173,0.686118335953,7.67498888383e-06,65726.8204513,143673.179549,103.956135232,10.35276,10.59828,20.95104,167.09459905,167.189170007,167.251548603,167.303098633,4,4.05889009952,20.9578147716,20.9578147716,3,102.3,2400,1,55802.4905786,0.00046049933303,49.8742770839,-2.48469082778
metabolic_rate_plus10,metabolic_rate,plus10,102.3,21180,31.0158390358,13.5282161426,-29.0928160729,-30.5102244432,-31.5434703932,0.568289862513,0.570668183079,-1.37475177262e-05,173,0.68634843455,7.66492185762e-06,65678.6378053,143721.362195,103.940958546,10.35276,10.59828,20.95104,167.044967761,167.139484131,167.201826703,167.253346958,4,4.05858831327,20.9578147716,20.9578147716,3,102.3,2400,1,55802.4905786,0.000459895311457,49.7814959476,-2.48469082545
metabolic_rate_plus10,metabolic_rate,plus10,102.3,21210,30.9987899529,13.5123178707,-29.096058325,-30.5130455819,-31.5459844457,0.567882662397,0.570256174688,-1.37197242257e-05,173,0.686578231524,7.65488076194e-06,65630.5183188,143769.481681,103.925739567,10.35276,10.59828,20.95104,166.995364917,167.08982682,167.152133449,167.203623995,4,4.0582866339,20.9578147716,20.9578147716,3,102.3,2400,1,55802.4905786,0.000459292845717,49.6889533549,-2.48469082592
metabolic_rate_plus10,metabolic_rate,plus10,102.3,21240,30.9817398867,13.4964287075,-29.0992987102,-30.5158650953,-31.5484970498,0.567476278208,0.569844998675,-1.36920258196e-05,173,0.686807727653,7.64486546887e-06,65582.4618294,143817.538171,103.910478643,10.35276,10.59828,20.95104,166.945790456,167.040198012,167.102468778,167.153929682,4,4.05798506111,20.9578147716,20.9578147716,3,102.3,2400,1,55802.4905786,0.000458691928132,49.5966482792,-2.48469082452
metabolic_rate_plus10,metabolic_rate,plus10,102.3,21270,30.9646888835,13.480548633,-29.1025372327,-30.5186829873,-31.5510082085,0.567070707187,0.569434652193,-1.3664422002e-05,173,0.687036923709,7.63487585129e-06,65534.4681753,143865.531825,103.895176123,10.35276,10.59828,20.95104,166.896244315,166.990597646,167.052832628,167.104263954,4,4.05768359461,20.9578147716,20.9578147716,3,102.3,2400,1,55802.4905786,0.000458092551077,49.5045797007,-2.48469082452
metabolic_rate_plus10,metabolic_rate,plus10,102.3,21300,30.9476369898,13.4646776274,-29.1057738966,-30.5214992612,-31.5535179251,0.566665946591,0.569025132414,-1.36369122707e-05,173,0.68726582046,7.62491178293e-06,65486.5371957,143913.462804,103.879832352,10.35276,10.59828,20.95104,166.846726434,166.941025657,167.003224935,167.054626748,4,4.05738223408,20.9578147716,20.9578147716,3,102.3,2400,1,55802.4905786,0.000457494706976,49.4127466056,-2.48469082406
metabolic_rate_plus10,metabolic_rate,plus10,102.3,21330,30.9305842516,13.4488156712,-29.1090087058,-30.5243139207,-31.5560262027,0.566261993691,0.568616436521,-1.36094961269e-05,173,0.68749441867,7.61497313829e-06,65438.6687304,143961.33127,103.864447674,10.35276,10.59828,20.95104,166.797236752,166.891481986,166.953645636,167.005018002,4,4.05708097924,20.9578147716,20.9578147716,3,102.3,2400,1,55802.4905786,0.000456898388298,49.3211479868,-2.48469082499
metabolic_rate_plus10,metabolic_rate,plus10,102.3,21360,30.9135307148,13.4329627448,-29.1122416646,-30.5271269693,-31.5585330445,0.565858845773,0.568208561715,-1.35821730753e-05,173,0.687722719101,7.60505979271e-06,65390.8626202,144009.13738,103.849022432,10.35276,10.59828,20.95104,166.747775207,166.84196657,166.904094671,166.955437654,4,4.05677982978,20.9578147716,20.9578147716,3,102.3,2400,1,55802.4905786,0.000456303587563,49.2297828432,-2.48469082313
metabolic_rate_plus10,metabolic_rate,plus10,102.3,21390,30.8964764251,13.4171188288,-29.1154727768,-30.5299384105,-31.5610384537,0.565456500137,0.567801505211,-1.3554942624e-05,173,0.68795072251,7.59517162231e-06,65343.1187065,144056.881294,103.833556967,10.35276,10.59828,20.95104,166.69834174,166.792479349,166.854571978,166.905885641,4,4.0564787854,20.9578147716,20.9578147716,3,102.3,2400,1,55802.4905786,0.000455710297338,49.1386501798,-2.48469082639
metabolic_rate_plus10,metabolic_rate,plus10,102.3,21420,30.8794214281,13.401283904,-29.1187020466,-30.5327482478,-31.5635424332,0.565054954095,0.567395264237,-1.35278042847e-05,173,0.688178429649,7.58530850399e-06,65295.4368315,144104.563169,103.818051617,10.35276,10.59828,20.95104,166.64893629,166.743020262,166.805077496,166.856361902,4,4.05617784581,20.9578147716,20.9578147716,3,102.3,2400,1,55802.4905786,0.000455118510239,49.0477490081,-2.48469082639
metabolic_rate_plus10,metabolic_rate,plus10,102.3,21450,30.862365769,13.3854579512,-29.1219294778,-30.5355564847,-31.5660449863,0.564654204977,0.566989836037,-1.35007575723e-05,173,0.688405841269,7.57547031545e-06,65247.8168382,144152.183162,103.802506719,10.35276,10.59828,20.95104,166.599558799,166.693589248,166.755611163,166.806866377,4,4.05587701073,20.9578147716,20.9578147716,3,102.3,2400,1,55802.4905786,0.000454528218927,48.9570783455,-2.48469082406
metabolic_rate_plus10,metabolic_rate,plus10,102.3,21480,30.845309493,13.3696409513,-29.1251550744,-30.5383631245,-31.5685461159,0.564254250124,0.566585217871,-1.3473802005e-05,173,0.688632958116,7.56565693517e-06,65200.2585705,144199.74143,103.786922609,10.35276,10.59828,20.95104,166.550209208,166.644186249,166.706172921,166.757399004,4,4.05557627986,20.9578147716,20.9578147716,3,102.3,2400,1,55802.4905786,0.00045393941611,48.8666372156,-2.48469082359
metabolic_rate_plus10,metabolic_rate,plus10,102.3,21510,30.828252645,13.3538328856,-29.1283788405,-30.5411681708,-31.5710458252,0.563855086891,0.56618140701,-1.34469371046e-05,173,0.688859780932,7.55586824241e-06,65152.7618728,144247.238127,103.771299621,10.35276,10.59828,20.95104,166.500887456,166.594811204,166.656762708,166.707959723,4,4.05527565291,20.9578147716,20.9578147716,3,102.3,2400,1,55802.4905786,0.000453352094544,48.776424648,-2.48469082313
metabolic_rate_plus10,metabolic_rate,plus10,102.3,21540,30.8111952697,13.338033735,-29.1316007797,-30.5439716268,-31.5735441171,0.563456712648,0.565778400743,-1.34201623959e-05,173,0.689086310456,7.54610411718e-06,65105.3265904,144294.67341,103.755638086,10.35276,10.59828,20.95104,166.451593487,166.545464054,166.607380465,166.658548474,4,4.05497512961,20.9578147716,20.9578147716,3,102.3,2400,1,55802.4905786,0.000452766247031,48.6864396783,-2.4846908222
metabolic_rate_plus10,metabolic_rate,plus10,102.3,21570,30.7941374116,13.3222434811,-29.1348208961,-30.5467734961,-31.5760409947,0.563059124778,0.565376196369,-1.33934774072e-05,173,0.689312547424,7.53636444028e-06,65057.9525695,144342.047431,103.739938335,10.35276,10.59828,20.95104,166.402327242,166.496144741,166.558026134,166.609165198,4,4.05467470966,20.9578147716,20.9578147716,3,102.3,2400,1,55802.4905786,0.000452181866417,48.5966813479,-2.48469082126
metabolic_rate_plus10,metabolic_rate,plus10,102.3,21600,30.7770791152,13.3064621053,-29.1380391935,-30.5495737819,-31.578536461,0.562662320677,0.564974791206,-1.33668816699e-05,173,0.689538492566,7.52664909324e-06,65010.6396567,144389.360343,103.724200696,10.35276,10.59828,20.95104,166.353088664,166.446853207,166.508699654,166.559809836,4,4.05437439278,20.9578147716,20.9578147716,3,102.3,2400,1,55802.4905786,0.000451598945595,48.5071487044,-2.48469082126
metabolic_rate_plus10,metabolic_rate,plus10,102.3,21630,30.7600204245,13.2906895891,-29.1412556756,-30.5523724876,-31.5810305189,0.562266297755,0.564574182581,-1.33403747187e-05,173,0.689764146611,7.51695795838e-06,64963.3876996,144436.6123,103.708425496,10.35276,10.59828,20.95104,166.303877694,166.397589393,166.459400969,166.510482327,4,4.0540741787,20.9578147716,20.9578147716,3,102.3,2400,1,55802.4905786,0.000451017477503,48.4178408011,-2.4846908222
metabolic_rate_plus10,metabolic_rate,plus10,102.3,21660,30.7429613836,13.2749259141,-29.1444703464,-30.5551696165,-31.5835231714,0.561871053435,0.564174367839,-1.33139560916e-05,173,0.689989510284,7.50729091872e-06,64916.1965464,144483.803454,103.69261306,10.35276,10.59828,20.95104,166.254694278,166.348353241,166.410130019,166.461182615,4,4.05377406714,20.9578147716,20.9578147716,3,102.3,2400,1,55802.4905786,0.000450437455123,48.3287566971,-2.48469082313
