time_s,T_core_C,T_skin_C,T_layer1_C,T_pcm_C,T_layer3_C,skin_blood_flow_eq_L_m2_h,skin_blood_flow_actual_L_m2_h,skin_blood_flow_L_m2_h,d_skin_blood_flow_dt_L_m2_h_s,tau_blood_flow_s,alpha_skin,alpha_dot_1_s,C_core_J_K,C_skin_J_K,G_cs_W_m2K,q_cs_W_m2,q_res_lat_W_m2,q_res_sens_W_m2,q_res_total_W_m2,q_s1_W_m2,q_12_W_m2,q_23_W_m2,q_3inf_W_m2,h_in_W_m2K,h_out_W_m2K,c_eff_pcm_J_kgK,pcm_phase_fraction,pcm_latent_released_J,dm_core_to_skin_kg_s,enthalpy_mass_transfer_W,mass_redistribution_correction_W,energy_balance_residual_J
65.0,37.03332670731266,36.9453278062999,25.463251117431142,24.220158428599415,22.118035262676095,6.3,6.3,6.3,0.0,173.0,0.15000001367134336,-0.0,177989.99713722072,31410.0028627793,12.6069,1.1093933451777664,7.0840000000000005,7.252000000000001,14.336000000000002,33.92242787153116,146.58434018593772,340.16957270468464,407.30270351075023,3.0,6.681614033234798,7157.613358223226,0.02629608505896811,1467.3870387582153,-0.0,-0.0,-0.0,-0.1303535076949629
70.0,37.03585527484227,36.93648443975052,24.873171352346837,23.77102855259019,21.621899980403036,6.3,6.3,6.3,0.0,173.0,0.15000001367134336,-0.0,177989.99713722072,31410.0028627793,12.6069,1.2527581809181485,7.0840000000000005,7.252000000000001,14.336000000000002,35.63962157610937,129.96365962448306,347.7760770345847,403.2554476523028,3.0,6.668232413354928,9543.467681605875,0.04800511457782321,2678.8049539555705,-0.0,-0.0,-0.0,0.3307785670767771
75.0,37.03837707739842,36.92726588474372,24.377075153920565,23.385923220214615,21.20633017271539,6.3,6.3,6.3,0.0,173.0,0.15000001367134336,-0.0,177989.99713722072,31410.0028627793,12.6069,1.400767694678587,7.0840000000000005,7.252000000000001,14.336000000000002,37.078043578391366,116.87571935029702,352.705896427459,399.87153162000567,3.0,6.656961453790418,11872.879342901535,0.07410145158486246,4135.045553927924,-0.0,-0.0,-0.0,0.10387165067368187
80.0,37.04089191961958,36.9177381854022,23.953787562108467,23.04587675832557,20.84791991161477,6.3,6.3,6.3,0.0,173.0,0.15000001367134336,-0.0,177989.99713722072,31410.0028627793,12.6069,1.5525868119051167,7.0840000000000005,7.252000000000001,14.336000000000002,38.30044789503145,107.06000229578675,355.67756137664,396.95756200236036,3.0,6.647194569638588,13979.375035462255,0.10334707411429273,5767.024129592953,-0.0,-0.0,-0.0,-0.1672099944044021
85.0,37.04339964020111,36.90795178818963,23.585305584242683,22.738342968889093,20.530219003988684,6.3,6.3,6.3,0.0,173.0,0.15000001367134336,-0.0,177989.99713722072,31410.0028627793,12.6069,1.70757752552354,7.0840000000000005,7.252000000000001,14.336000000000002,39.360171261479756,99.87304828446956,357.3228237981112,394.3780748948369,3.0,6.638500898391323,15828.700863911916,0.1348058860767783,7522.504187744798,-0.0,-0.0,-0.0,0.15145555474009598
90.0,37.0459001036003,36.89794454450484,23.257637058311623,22.454731169151334,20.24196295935039,6.3,6.3,6.3,0.0,173.0,0.15000001367134336,-0.0,177989.99713722072,31410.0028627793,12.6069,1.8652609379606133,7.0840000000000005,7.252000000000001,14.336000000000002,40.298663681150124,94.67791987786072,358.0743643495695,392.0405189316626,3.0,6.630583304134149,17421.46654206899,0.1678227293891178,9364.926275618096,-0.0,-0.0,-0.0,0.0863382817915408
95.0,37.048393193557345,36.88774473919176,22.96040751969697,22.189278334164666,19.975512370561802,6.3,6.3,6.3,0.0,173.0,0.15000001367134336,-0.0,177989.99713722072,31410.0028627793,12.6069,2.025278999341497,7.0840000000000005,7.252000000000001,14.336000000000002,41.146658838188806,90.93084037490777,358.2358227693068,389.8822202566224,3.0,6.623239333847703,18765.00179397543,0.2019190032071937,11267.583274118046,-0.0,-0.0,-0.0,-0.11748876432102406
100.0,37.05087880826753,36.87737365579494,22.686056195358073,21.937674343309467,19.72553710797972,6.3,6.3,6.3,0.0,173.0,0.15000001367134336,-0.0,177989.99713722072,31410.0028627793,12.6069,2.187362106706646,7.0840000000000005,7.252000000000001,14.336000000000002,41.92655701562811,88.24849584850615,357.97225885939946,387.8595045729216,3.0,6.6163271792749985,19867.62829659542,0.23674467607382363,13210.942556153004,-0.0,-0.0,-0.0,-0.03835455384250963
105.0,37.05335685685592,36.866847436521404,22.429028933988572,21.696846419100766,19.488168203670483,6.3,6.3,6.3,0.0,173.0,0.15000001367134336,-0.0,177989.99713722072,31410.0028627793,12.6069,2.3513056112152166,7.0840000000000005,7.252000000000001,14.336000000000002,42.654814982139,86.33828499255065,357.4125136740303,385.94070993196493,3.0,6.609743494568773,20773.57613448629,0.27205721857617265,15181.470376448202,-0.0,-0.0,-0.0,0.014386655297130346
110.0,37.05582725678484,36.85617846675856,22.185251419778883,21.464402741647206,19.260560556608652,6.3,6.3,6.3,0.0,173.0,0.15000001367134336,-0.0,177989.99713722072,31410.0028627793,12.6069,2.5169523309823174,7.0840000000000005,7.252000000000001,14.336000000000002,43.3435064096141,85.00180944442899,356.62993802926843,384.1025783391587,3.0,6.6034120190220085,21482.206213323425,0.3076745219510404,17169.004612460863,-0.0,-0.0,-0.0,-0.05761353429988958
115.0,37.05828993195415,36.845376334401465,21.951665858189262,21.238473714210723,19.040537732107055,6.3,6.3,6.3,0.0,173.0,0.15000001367134336,-0.0,177989.99713722072,31410.0028627793,12.6069,2.6841804329869445,7.0840000000000005,7.252000000000001,14.336000000000002,44.00169351408095,84.09895801827855,355.67418502619245,382.3273407053933,3.0,6.597274173636224,22029.656241961573,0.34345476541584413,19165.63131130706,-0.0,-0.0,-0.0,-0.13683320832205936
120.0,37.06074481126999,36.83444851750239,21.725931762501087,21.017504677715717,18.82637405918675,6.3,6.3,6.3,0.0,173.0,0.15000001367134336,-0.0,177989.99713722072,31410.0028627793,12.6069,2.852894745898802,7.0840000000000005,7.252000000000001,14.336000000000002,44.63631307777358,83.53706664521128,354.5729281365706,380.6009298453253,3.0,6.5912832793813925,22412.63275959992,0.37928718599551536,21165.169623114074,-0.0,-0.0,-0.0,-0.19568143159267493
125.0,37.0631918275519,36.82340083124053,21.50615299582722,20.800077410788692,18.61658846261195,6.3,6.3,6.3,0.0,173.0,0.15000001367134336,-0.0,177989.99713722072,31410.0028627793,12.6069,3.0230211113978163,7.0840000000000005,7.252000000000001,14.336000000000002,45.25298419151795,83.25977996986133,353.3363384920602,378.91130059617296,3.0,6.585398974259097,22629.127657587964,0.41507716377408055,23162.339520912235,-0.0,-0.0,-0.0,-0.22655536864476744
130.0,37.06563091664663,36.812237718020306,21.29071857639097,20.584870685269728,18.409839370903523,6.3,6.3,6.3,0.0,173.0,0.15000001367134336,-0.0,177989.99713722072,31410.0028627793,12.6069,3.1945027157622405,7.0840000000000005,7.252000000000001,14.336000000000002,45.85647943363338,83.23293051371861,351.96770808730497,377.247573472234,3.0,6.579584366709964,22680.02932708341,0.45073986794948245,25152.407234668968,-0.0,-0.0,-0.0,-0.24514756746066269
135.0,37.06806201668069,36.80096242300243,21.078178954127242,20.37054280737816,18.20484883753469,6.3,6.3,6.3,0.0,173.0,0.15000001367134336,-0.0,177989.99713722072,31410.0028627793,12.6069,3.36729786754246,7.0840000000000005,7.252000000000001,14.336000000000002,46.45109091456248,83.44379996347548,350.45672122032005,375.59941851796435,3.0,6.573803957026654,22554.740413089025,0.4861925890452452,27130.757369602463,-0.0,-0.0,-0.0,-0.23431615199660882
140.0,37.07048506738749,36.78957707905176,20.86713462306616,20.155673099530095,18.00030590989316,6.3,6.3,6.3,0.0,173.0,0.15000001367134336,-0.0,177989.99713722072,31410.0028627793,12.6069,3.541378918149677,7.0840000000000005,7.252000000000001,14.336000000000002,47.04095960928404,83.894884856276,348.7856219873073,373.95627637275715,3.0,6.56802093056472,22242.98876289589,0.5213510530934422,29092.687228411472,-0.0,-0.0,-0.0,-0.2578554740466643
145.0,37.07290000946227,36.77808271829145,20.656156224417433,19.938690843800405,17.79480887491984,6.3,6.3,6.3,0.0,173.0,0.15000001367134336,-0.0,177989.99713722072,31410.0028627793,12.6069,3.716732108061444,7.0840000000000005,7.252000000000001,14.336000000000002,47.63031143736857,84.60285413056289,346.9270616990963,372.30689582380484,3.0,6.562195505185817,21727.442757750796,0.5561207958895842,31032.925473214964,-0.0,-0.0,-0.0,-0.2346841147664236
150.0,37.075306783906605,36.76647922572314,20.443721894971272,19.717885169431447,17.58682035705006,6.3,6.3,6.3,0.0,173.0,0.15000001367134336,-0.0,177989.99713722072,31410.0028627793,12.6069,3.893358143263144,7.0840000000000005,7.252000000000001,14.336000000000002,48.22364222264129,85.58999538157472,344.85296503326265,370.6389774248196,3.0,6.55628361128872,21023.555841395533,0.5904003481561707,32945.8098656112,-0.0,-0.0,-0.0,-0.25097586584161036
155.0,37.07770533133662,36.75476526957583,20.228217630615855,19.491479934989222,17.374703665427976,6.3,6.3,6.3,0.0,173.0,0.15000001367134336,-0.0,177989.99713722072,31410.0028627793,12.6069,4.071273064612096,7.0840000000000005,7.252000000000001,14.336000000000002,48.82571641343714,86.87542769238914,342.54076583176357,368.93947054028956,3.0,6.550237860428553,20140.074323501645,0.6240796917068029,34825.201116790166,-0.0,-0.0,-0.0,-0.36449196192552336
160.0,37.08009559125272,36.74293823923206,20.007942612857214,19.25764401617683,17.15673357117221,6.3,6.3,6.3,0.0,173.0,0.15000001367134336,-0.0,177989.99713722072,31410.0028627793,12.6069,4.250509021189271,7.0840000000000005,7.252000000000001,14.336000000000002,49.44155116264257,88.47451660277362,339.97332789685794,367.1946652957169,3.0,6.544007786709709,19125.61520353261,0.657039436848896,36664.43698455623,-0.0,-0.0,-0.0,-0.5366656686383067
165.0,37.082477501279804,36.730994214742275,19.781233574127075,19.014872796548516,16.93130436339227,6.3,6.3,6.3,0.0,173.0,0.15000001367134336,-0.0,177989.99713722072,31410.0028627793,12.6069,4.431114645049983,7.0840000000000005,7.252000000000001,14.336000000000002,50.07604881514122,90.36855411909015,337.16701052405557,365.391862197992,3.0,6.537545742353501,18052.1331853496,0.6891672292512177,38457.24781739933,-0.0,-0.0,-0.0,-0.7404077228129609
170.0,37.084850996429665,36.718928096514944,19.546727548047805,18.76251198270267,16.69726751316659,6.3,6.3,6.3,0.0,173.0,0.15000001367134336,-0.0,177989.99713722072,31410.0028627793,12.6069,4.613153406934905,7.0840000000000005,7.252000000000001,14.336000000000002,50.733221026608206,92.4739741794264,334.20179184611476,363.5220680715249,3.0,6.530816619631738,17013.366022106384,0.720377231302526,40198.84366282683,-0.0,-0.0,-0.0,-0.7289609174331417
175.0,37.08721600850759,36.70673397026188,19.30366067694035,18.50078141840656,16.454247613405908,6.3,6.3,6.3,0.0,173.0,0.15000001367134336,-0.0,177989.99713722072,31410.0028627793,12.6069,4.796699007959835,7.0840000000000005,7.252000000000001,14.336000000000002,51.41530705050822,94.67477961901326,331.17399648987026,361.5825020631905,3.0,6.523807129028662,16104.864418279136,0.7506351546371898,41887.311144638654,-0.0,-0.0,-0.0,-0.599859730238677
180.0,37.08957246579213,36.694405664374834,19.052126254926147,18.231241569015594,16.202902351694764,6.3,6.3,6.3,0.0,173.0,0.15000001367134336,-0.0,177989.99713722072,31410.0028627793,12.6069,4.981828348787717,7.0840000000000005,7.252000000000001,14.336000000000002,52.12201302719091,96.79796296286287,328.2297136729,359.57863735938037,3.0,6.516533660438437,15362.174307418523,0.7799746922317656,43524.53041484166,-0.0,-0.0,-0.0,-0.4888984637509566
185.0,37.091920293093395,36.68193746238628,18.793095259442882,17.955925213054073,15.944768428855653,6.3,6.3,6.3,0.0,173.0,0.15000001367134336,-0.0,177989.99713722072,31410.0028627793,12.6069,5.168612548441527,7.0840000000000005,7.252000000000001,14.336000000000002,52.85045343085378,98.71831760885385,325.4492196333369,357.5229296123599,3.0,6.509038302907861,14787.016152498125,0.8084770851940436,45115.034929587906,-0.0,-0.0,-0.0,-0.41666049977357034
190.0,37.09425941219289,36.66932462610823,18.52794357850398,17.67630652202364,15.68151108899625,6.3,6.3,6.3,0.0,173.0,0.15000001367134336,-0.0,177989.99713722072,31410.0028627793,12.6069,5.357110354690733,7.0840000000000005,7.252000000000001,14.336000000000002,53.59654936584022,100.42425405895325,322.8015946383115,355.42880827977757,3.0,6.501367414906035,14297.666553741954,0.8362278760646853,46663.59817569674,-0.0,-0.0,-0.0,-0.3977018780715298
195.0,37.09658974245133,36.656563416139214,18.257691632670042,17.392322789478122,15.413969524362702,6.3,6.3,6.3,0.0,173.0,0.15000001367134336,-0.0,177989.99713722072,31410.0028627793,12.6069,5.547367893184198,7.0840000000000005,7.252000000000001,14.336000000000002,54.357275073536734,102.04349364806455,320.14089172440924,353.30308683999107,3.0,6.493543772681453,13772.75572922851,0.8632598924591467,48172.052015870344,-0.0,-0.0,-0.0,-0.4206768947042292
200.0,37.098911201253294,36.64365049779907,17.982190400877204,17.101488671499677,15.141295834751277,6.3,6.3,6.3,0.0,173.0,0.15000001367134336,-0.0,177989.99713722072,31410.0028627793,12.6069,5.739426162377031,7.0840000000000005,7.252000000000001,14.336000000000002,55.1330609670103,103.8515334063674,317.20213663246875,351.139169943966,3.0,6.485540848515782,13061.302525473122,0.8894974465323682,49636.17287984787,-0.0,-0.0,-0.0,-0.4556343780714087
205.0,37.101223703920326,36.63058174762952,17.69942786977972,16.798588536465555,14.860326928584493,6.3,6.3,6.3,0.0,173.0,0.15000001367134336,-0.0,177989.99713722072,31410.0028627793,12.6069,5.933336078762553,7.0840000000000005,7.252000000000001,14.336000000000002,55.929839117760466,106.22614103820192,313.6531834247655,348.9121590575691,3.0,6.477263351668437,12053.72834627928,0.9147146732805077,51043.35693788039,-0.0,-0.0,-0.0,-0.2771947635774268
210.0,37.10352716278574,36.6173505794095,17.40487950326445,16.474571504664198,14.56496083527526,6.3,6.3,6.3,0.0,173.0,0.15000001367134336,-0.0,177989.99713722072,31410.0028627793,12.6069,6.129179568965855,7.0840000000000005,7.252000000000001,14.336000000000002,56.76095727058061,109.70105879448062,309.01683401268275,346.57403947853794,3.0,6.468527353779437,10645.16998752827,0.9384986484703856,52370.56198933618,-0.0,-0.0,-0.0,-0.407473035811563
215.0,37.10582148511836,36.60394563374293,17.09048958566264,16.114921671001234,14.244963188842831,6.3,6.3,6.3,0.0,173.0,0.15000001367134336,-0.0,177989.99713722072,31410.0028627793,12.6069,6.327098670704917,7.0840000000000005,7.252000000000001,14.336000000000002,57.65018151786212,115.03806623753017,302.60024158571485,344.0444281425097,3.0,6.45902271343179,8840.246263144958,0.9601284935538839,53577.56121582556,-0.0,-0.0,-0.0,-0.1380691300291801
220.0,37.108106569426546,36.590347465547666,16.742995140682726,15.696729156235598,13.883896621152953,6.3,6.3,6.3,0.0,173.0,0.15000001367134336,-0.0,177989.99713722072,31410.0028627793,12.6069,6.527337246690658,7.0840000000000005,7.252000000000001,14.336000000000002,58.63663829503908,123.37471724116426,293.3560120742745,341.1945435764247,3.0,6.44824760667454,6721.647629695464,0.9784761516160125,54601.40623197763,-0.0,-0.0,-0.0,-0.15591930752270855
225.0,37.110382299402886,36.57652373510168,16.34202260576198,15.188446528972632,13.457155035608887,6.3,6.3,6.3,0.0,173.0,0.15000001367134336,-0.0,177989.99713722072,31410.0028627793,12.6069,6.730301534288865,7.0840000000000005,7.252000000000001,14.336000000000002,59.78042332201737,136.02862408383058,280.1608854665385,337.83230846253525,3.0,6.43544254878844,4632.146025997969,0.9918599979150236,55348.258188984175,-0.0,-0.0,-0.0,-0.01187195633247029
230.0,37.11264853486038,36.56242443157722,15.863861689298275,14.572030146278722,12.939285925910962,6.3,6.3,6.3,0.0,173.0,0.15000001367134336,-0.0,177989.99713722072,31410.0028627793,12.6069,6.936620247680423,7.0840000000000005,7.252000000000001,14.336000000000002,61.15143808001311,152.33158079536926,264.2137781373008,333.7609064210594,3.0,6.419799680295715,3067.676139814999,0.998736367044881,55731.9767125683,-0.0,-0.0,-0.0,-0.11416884879872669
235.0,37.114905101997756,36.547986904166365,15.304579342834726,13.898367920424993,12.3382590933871,6.3,6.3,6.3,0.0,173.0,0.15000001367134336,-0.0,177989.99713722072,31410.0028627793,12.6069,7.14708102824057,7.0840000000000005,7.252000000000001,14.336000000000002,62.76111719785162,165.81915038819972,252.45978050633676,329.0479378642443,3.0,6.401500374762461,2400.0,1.0,55802.49057864119,-0.0,-0.0,-0.0,-0.1374978212697897
240.0,37.11715179301557,36.53316349012899,14.7073147736369,13.271313026853479,11.724388978897636,6.3,6.3,6.3,0.0,173.0,0.15000001367134336,-0.0,177989.99713722072,31410.0028627793,12.6069,7.362282135660842,7.0840000000000005,7.252000000000001,14.336000000000002,64.48187021237345,169.33199788660005,250.32619445426684,324.2479082248639,3.0,6.382646609118703,2400.0,1.0,55802.49057864119,-0.0,-0.0,-0.0,-0.13750232674647123
245.0,37.119388383546095,36.517944033820086,14.110436510723183,12.669865052553865,11.134599799778876,6.3,6.3,6.3,0.0,173.0,0.15000001367134336,-0.0,177989.99713722072,31410.0028627793,12.6069,7.582348772560821,7.0840000000000005,7.252000000000001,14.336000000000002,66.20031187127833,169.87085402690224,248.43954602223727,319.64928232829817,3.0,6.364373699820933,2400.0,1.0,55802.49057864119,-0.0,-0.0,-0.0,-0.13750932857510634
250.0,37.12161464931622,36.50233468879527,13.523019786869119,12.08494946186155,10.56411586148256,6.3,6.3,6.3,0.0,173.0,0.15000001367134336,-0.0,177989.99713722072,31410.0028627793,12.6069,7.807200534291548,7.0840000000000005,7.252000000000001,14.336000000000002,67.88964866028871,169.57592271765554,246.10418855672305,315.21350985599156,3.0,6.346547889858517,2400.0,1.0,55802.49057864119,-0.0,-0.0,-0.0,-0.13750795676605776
255.0,37.123830371186905,36.486345624280865,12.947847836866083,11.514823518784373,10.00938681855155,6.3,6.3,6.3,0.0,173.0,0.15000001367134336,-0.0,177989.99713722072,31410.0028627793,12.6069,8.036706455769753,7.0840000000000005,7.252000000000001,14.336000000000002,69.54168788751073,168.98090224778545,243.61263286265046,310.9119651118826,3.0,6.329069131632809,2400.0,1.0,55802.49057864119,-0.0,-0.0,-0.0,-0.13750739456736483
260.0,37.12603533653044,36.469988250388155,12.385765552785262,10.958666643913444,9.468750308187339,6.3,6.3,6.3,0.0,173.0,0.15000001367134336,-0.0,177989.99713722072,31410.0028627793,12.6069,8.2707200102872,7.0840000000000005,7.252000000000001,14.336000000000002,71.1539671297754,168.28218347390222,241.10109793070347,306.73091734458694,3.0,6.311893927526874,2400.0,1.0,55802.49057864119,-0.0,-0.0,-0.0,-0.13749904092401266
265.0,37.12822933962652,36.45327425654984,11.83688567783167,10.415947300304946,8.9413460193494,6.3,6.3,6.3,0.0,173.0,0.15000001367134336,-0.0,177989.99713722072,31410.0028627793,12.6069,8.509091236839424,7.0840000000000005,7.252000000000001,14.336000000000002,72.72618783574956,167.55573931529003,238.62278661112785,302.662961859264,3.0,6.295002898604158,2400.0,1.0,55802.49057864119,-0.0,-0.0,-0.0,-0.13749881606781855
270.0,37.13041218169749,36.43621524529603,11.301041503896489,9.886248592826208,8.426637294601568,6.3,6.3,6.3,0.0,173.0,0.15000001367134336,-0.0,177989.99713722072,31410.0028627793,12.6069,8.75167135751949,7.0840000000000005,7.252000000000001,14.336000000000002,74.25887680297622,166.83107159441462,236.19707906787679,298.7032593172563,3.0,6.278386323456196,2400.0,1.0,55802.49057864119,-0.0,-0.0,-0.0,-0.13750638894271106
275.0,37.132583670806596,36.418822594842645,10.777962320712204,9.369205797700017,7.924219367088991,6.3,6.3,6.3,0.0,173.0,0.15000001367134336,-0.0,177989.99713722072,31410.0028627793,12.6069,8.998314508569939,7.0840000000000005,7.252000000000001,14.336000000000002,75.75286742827821,166.11926629739082,233.8304551480074,294.8480320426614,3.0,6.262038291118476,2400.0,1.0,55802.49057864119,-0.0,-0.0,-0.0,-0.1375106207560748
280.0,37.13474362170602,36.40110741030734,10.267342615081049,8.86448048800656,7.433744439954216,6.3,6.3,6.3,0.0,173.0,0.15000001367134336,-0.0,177989.99713722072,31410.0028627793,12.6069,9.248878353482047,7.0840000000000005,7.252000000000001,14.336000000000002,77.20909512275401,165.4242045798819,231.5244311126669,291.0939772712921,3.0,6.245954402368688,2400.0,1.0,55802.49057864119,-0.0,-0.0,-0.0,-0.13751364112249576
285.0,37.13689185566816,36.38308050991267,9.768869067676244,8.37174951034233,6.954892839603304,6.3,6.3,6.3,0.0,173.0,0.15000001367134336,-0.0,177989.99713722072,31410.0028627793,12.6069,9.50322425480485,7.0840000000000005,7.252000000000001,14.336000000000002,78.62851751218295,164.74704606712052,229.27844385244617,287.4380408796283,3.0,6.230130883701434,2400.0,1.0,55802.49057864119,-0.0,-0.0,-0.0,-0.13752156199188903
290.0,37.13902820031352,36.36475242470923,9.282230783635368,7.890701143965193,6.487361069325952,6.3,6.3,6.3,0.0,173.0,0.15000001367134336,-0.0,177989.99713722072,31410.0028627793,12.6069,9.761217275465695,7.0840000000000005,7.252000000000001,14.336000000000002,80.01208421113785,164.08788814607854,227.09116253885765,283.8773231614091,3.0,6.214564221917472,2400.0,1.0,55802.49057864119,-0.0,-0.0,-0.0,-0.13753622383228503
295.0,37.14115248944031,36.34613340338017,8.80712317494097,7.421033306999325,6.0308570294302415,6.3,6.3,6.3,0.0,173.0,0.15000001367134336,-0.0,177989.99713722072,31410.0028627793,12.6069,10.022726116051537,7.0840000000000005,7.252000000000001,14.336000000000002,81.36072536714842,163.44643529485305,224.96097183589777,280.4090404269439,3.0,6.199251021874303,2400.0,1.0,55802.49057864119,-0.0,-0.0,-0.0,-0.1375522983726114
300.0,37.14326456285759,36.32723341891166,8.34324927912827,6.9624528337132645,5.585097880501487,6.3,6.3,6.3,0.0,173.0,0.15000001367134336,-0.0,177989.99713722072,31410.0028627793,12.6069,10.287623028611916,7.0840000000000005,7.252000000000001,14.336000000000002,82.67534778444333,162.8222398061626,222.88620071932652,277.03050719854343,3.0,6.184187946730715,2400.0,1.0,55802.49057864119,-0.0,-0.0,-0.0,-0.1375644177896902
305.0,37.14536426622259,36.30806217584043,7.8903201207961216,6.514675001061277,5.149809081415498,6.3,6.3,6.3,0.0,173.0,0.15000001367134336,-0.0,177989.99713722072,31410.0028627793,12.6069,10.55578372323885,7.0840000000000005,7.252000000000001,14.336000000000002,83.95683387732136,162.21480024618978,220.86520153121563,273.7391275528958,3.0,6.169371695201573,2400.0,1.0,55802.49057864119,-0.0,-0.0,-0.0,-0.1375696802570019
310.0,37.1474514508824,36.28862911760135,7.448054622173747,6.07742348103605,4.724723655413202,6.3,6.3,6.3,0.0,173.0,0.15000001367134336,-0.0,177989.99713722072,31410.0028627793,12.6069,10.827087273440833,7.0840000000000005,7.252000000000001,14.336000000000002,85.20604195607868,161.62355652721982,218.896461034772,270.53238831978564,3.0,6.154798985312121,2400.0,1.0,55802.49057864119,-0.0,-0.0,-0.0,-0.13757067691767588
315.0,37.14952597372004,36.2689434337305,7.016179540724682,5.650429703209891,4.30958210230437,6.3,6.3,6.3,0.0,173.0,0.15000001367134336,-0.0,177989.99713722072,31410.0028627793,12.6069,11.101416023394128,7.0840000000000005,7.252000000000001,14.336000000000002,86.42380643263124,161.04795771850715,216.9785114669016,267.4078572465896,3.0,6.1404665595415455,2400.0,1.0,55802.49057864119,-0.0,-0.0,-0.0,-0.13757029676344246
320.0,37.151587697004786,36.249014066913055,6.594429283743274,5.233432514485502,3.9041321933102306,6.3,6.3,6.3,0.0,173.0,0.15000001367134336,-0.0,177989.99713722072,31410.0028627793,12.6069,11.378655497203432,7.0840000000000005,7.252000000000001,14.336000000000002,87.61093838908958,160.48748030554077,215.10990867739034,264.3631803206535,3.0,6.126371185819094,2400.0,1.0,55802.49057864119,-0.0,-0.0,-0.0,-0.13757086626719683
325.0,37.153636488246676,36.228849719837626,6.18254568745868,4.8261779372420905,3.5081287387228555,6.3,6.3,6.3,0.0,173.0,0.15000001367134336,-0.0,177989.99713722072,31410.0028627793,12.6069,11.658694310656044,7.0840000000000005,7.252000000000001,14.336000000000002,88.76822625061992,159.94163066137824,213.28923058944838,261.3960789374673,3.0,6.112509657335087,2400.0,1.0,55802.49057864119,-0.0,-0.0,-0.0,-0.13757412967970595
330.0,37.15567222005495,36.208458861849465,5.780277792522855,4.428418948230705,3.121333366184737,6.3,6.3,6.3,0.0,173.0,0.15000001367134336,-0.0,177989.99713722072,31410.0028627793,12.6069,11.941424085560767,7.0840000000000005,7.252000000000001,14.336000000000002,89.89643646839434,159.40994464485468,211.51507729935267,258.50434719871043,3.0,6.0988787924538705,2400.0,1.0,55802.49057864119,-0.0,-0.0,-0.0,-0.13758068345487118
335.0,37.15769477000055,36.18784973540412,5.387381624086682,4.039915265797614,2.7435143101584556,6.3,6.3,6.3,0.0,173.0,0.15000001367134336,-0.0,177989.99713722072,31410.0028627793,12.6069,12.226739366653755,7.0840000000000005,7.252000000000001,14.336000000000002,90.99631418839621,158.8919867577861,209.78607071294874,255.685849341728,3.0,6.085475434763292,2400.0,1.0,55802.49057864119,-0.0,-0.0,-0.0,-0.13758945727022365
340.0,37.159704020482344,36.167030362326535,5.003619979334054,3.6604331395837493,2.37444621381463,6.3,6.3,6.3,0.0,173.0,0.15000001367134336,-0.0,177989.99713722072,31410.0028627793,12.6069,12.514537541004467,7.0840000000000005,7.252000000000001,14.336000000000002,92.06858389761719,158.38734988963137,208.1008525732833,252.93851730691614,3.0,6.072296453319929,2400.0,1.0,55802.49057864119,-0.0,-0.0,-0.0,-0.13759728238801472
345.0,37.161699858597004,36.146008549886474,4.628762201455664,3.2897452246924064,2.0139098825207036,6.3,6.3,6.3,0.0,173.0,0.15000001367134336,-0.0,177989.99713722072,31410.0028627793,12.6069,12.804718759782773,7.0840000000000005,7.252000000000001,14.336000000000002,93.11395010977387,157.89564350271937,206.4581039890954,250.26034798903777,3.0,6.059338740914396,2400.0,1.0,55802.49057864119,-0.0,-0.0,-0.0,-0.13759953260887414
350.0,37.163682176012514,36.12479189671472,4.262583852606669,2.9276308836999774,1.661691736638489,6.3,6.3,6.3,0.0,173.0,0.15000001367134336,-0.0,177989.99713722072,31410.0028627793,12.6069,13.097185862079382,7.0840000000000005,7.252000000000001,14.336000000000002,94.13309834899411,157.41641945489312,204.8566828561119,247.6493983081173,3.0,6.046599201122344,2400.0,1.0,55802.49057864119,-0.0,-0.0,-0.0,-0.137598652014276
355.0,37.16565086884515,36.103387798482956,3.90486665819586,2.57387547574913,1.317584009617865,6.3,6.3,6.3,0.0,173.0,0.15000001367134336,-0.0,177989.99713722072,31410.0028627793,12.6069,13.39184430174912,7.0840000000000005,7.252000000000001,14.336000000000002,95.12669533118854,156.94924925961445,203.2954767608526,245.10378586010737,3.0,6.034074761853576,2400.0,1.0,55802.49057864119,-0.0,-0.0,-0.0,-0.1375985388585832
360.0,37.16760583753975,36.081803453439356,3.5553983579259825,2.228270022895548,0.9813846879686371,6.3,6.3,6.3,0.0,173.0,0.15000001367134336,-0.0,177989.99713722072,31410.0028627793,12.6069,13.688602076115295,7.0840000000000005,7.252000000000001,14.336000000000002,96.09538942048847,156.4937458648605,201.77335870209274,242.62168766654506,3.0,6.021762379722494,2400.0,1.0,55802.49057864119,-0.0,-0.0,-0.0,-0.13760146664571948
365.0,37.169546986753325,36.060045867784325,3.2139725299200337,1.8906110158442178,0.6528973583255575,6.3,6.3,6.3,0.0,173.0,0.15000001367134336,-0.0,177989.99713722072,31410.0028627793,12.6069,13.987369656730284,7.0840000000000005,7.252000000000001,14.336000000000002,97.03981116472579,156.0495658216569,200.28918040296844,240.20133826650192,3.0,6.00965904092601,2400.0,1.0,55802.49057864119,-0.0,-0.0,-0.0,-0.13760653880308382
